city,datetime,pm25_value
Lahore,2025-10-30 12:00:00+00:00,201.34395425969905
Rawalpindi,2025-10-30 12:00:00+00:00,93.74448545244006
Karachi,2025-10-30 12:00:00+00:00,53.73562980934426
Islamabad,2025-10-30 12:00:00+00:00,76.10001833880389
Lahore,2025-10-30 12:00:00+00:00,201.34395425969905
Quetta,2025-10-30 12:00:00+00:00,42.23552774853176
Multan,2025-10-30 12:00:00+00:00,127.89072898228964
Islamabad,2025-10-30 12:00:00+00:00,76.10001833880389
Karachi,2025-10-30 13:00:00+00:00,63.98870817820231
Quetta,2025-10-30 13:00:00+00:00,69.39087505340576
Lahore,2025-10-30 13:00:00+00:00,245.3556673049927
Quetta,2025-10-30 13:00:00+00:00,69.39087505340576
Islamabad,2025-10-30 13:00:00+00:00,87.17407407407406
Rawalpindi,2025-10-30 13:00:00+00:00,110.7268746058146
Rawalpindi,2025-10-30 13:00:00+00:00,110.7268746058146
Karachi,2025-10-30 13:00:00+00:00,63.98870817820231
Multan,2025-10-30 13:00:00+00:00,171.6691041310628
Multan,2025-10-30 13:00:00+00:00,171.6691041310628
Lahore,2025-10-30 13:00:00+00:00,245.3556673049927
Islamabad,2025-10-30 13:00:00+00:00,87.17407407407406
Lahore,2025-10-30 14:00:00+00:00,172.2475207710266
Multan,2025-10-30 14:00:00+00:00,233.74193681081132
Quetta,2025-10-30 14:00:00+00:00,63.42758344014485
Karachi,2025-10-30 14:00:00+00:00,70.96597222222222
Islamabad,2025-10-30 14:00:00+00:00,86.79368522078903
Lahore,2025-10-30 14:00:00+00:00,172.2475207710266
Islamabad,2025-10-30 14:00:00+00:00,86.79368522078903
Rawalpindi,2025-10-30 14:00:00+00:00,110.79736116197375
Karachi,2025-10-30 14:00:00+00:00,70.96597222222222
Multan,2025-10-30 14:00:00+00:00,233.74193681081132
Rawalpindi,2025-10-30 14:00:00+00:00,110.79736116197375
Quetta,2025-10-30 14:00:00+00:00,63.42758344014485
Karachi,2025-10-30 15:00:00+00:00,81.0199629748309
Islamabad,2025-10-30 15:00:00+00:00,76.59511099921332
Multan,2025-10-30 15:00:00+00:00,223.34887469609575
Lahore,2025-10-30 15:00:00+00:00,227.06080572340215
Lahore,2025-10-30 15:00:00+00:00,227.06080572340215
Quetta,2025-10-30 15:00:00+00:00,63.89954191843669
Multan,2025-10-30 15:00:00+00:00,223.34887469609575
Rawalpindi,2025-10-30 15:00:00+00:00,119.00649998982747
Rawalpindi,2025-10-30 15:00:00+00:00,119.00649998982747
Quetta,2025-10-30 15:00:00+00:00,63.89954191843669
Karachi,2025-10-30 15:00:00+00:00,81.0199629748309
Islamabad,2025-10-30 15:00:00+00:00,76.59511099921332
Multan,2025-10-30 16:00:00+00:00,202.87273574405245
Quetta,2025-10-30 16:00:00+00:00,80.74916674296061
Islamabad,2025-10-30 16:00:00+00:00,63.97744904270879
Karachi,2025-10-30 16:00:00+00:00,74.11141662597656
Lahore,2025-10-30 16:00:00+00:00,229.2288335164388
Quetta,2025-10-30 16:00:00+00:00,80.74916674296061
Rawalpindi,2025-10-30 16:00:00+00:00,108.68877783881294
Multan,2025-10-30 16:00:00+00:00,202.87273574405245
Karachi,2025-10-30 16:00:00+00:00,74.11141662597656
Islamabad,2025-10-30 16:00:00+00:00,63.97744904270879
Rawalpindi,2025-10-30 16:00:00+00:00,108.68877783881294
Lahore,2025-10-30 16:00:00+00:00,229.2288335164388
Rawalpindi,2025-10-30 17:00:00+00:00,100.37055570814346
Lahore,2025-10-30 17:00:00+00:00,231.97473596360948
Quetta,2025-10-30 17:00:00+00:00,94.73870843251548
Islamabad,2025-10-30 17:00:00+00:00,61.34832873167815
Multan,2025-10-30 17:00:00+00:00,198.01456207699243
Multan,2025-10-30 17:00:00+00:00,198.01456207699243
Islamabad,2025-10-30 17:00:00+00:00,61.34832873167815
Karachi,2025-10-30 17:00:00+00:00,68.82448601192898
Karachi,2025-10-30 17:00:00+00:00,68.82448601192898
Quetta,2025-10-30 17:00:00+00:00,94.73870843251548
Lahore,2025-10-30 17:00:00+00:00,231.97473596360948
Rawalpindi,2025-10-30 17:00:00+00:00,100.37055570814346
Rawalpindi,2025-10-30 18:00:00+00:00,100.42320804595948
Islamabad,2025-10-30 18:00:00+00:00,56.673601729781545
Multan,2025-10-30 18:00:00+00:00,223.91127026875816
Karachi,2025-10-30 18:00:00+00:00,61.57672216627333
Multan,2025-10-30 18:00:00+00:00,223.91127026875816
Karachi,2025-10-30 18:00:00+00:00,61.57672216627333
Lahore,2025-10-30 18:00:00+00:00,228.6590415986379
Islamabad,2025-10-30 18:00:00+00:00,56.673601729781545
Lahore,2025-10-30 18:00:00+00:00,228.6590415986379
Rawalpindi,2025-10-30 18:00:00+00:00,100.42320804595948
Multan,2025-10-30 19:00:00+00:00,268.56684093475343
Lahore,2025-10-30 19:00:00+00:00,234.9031919072469
Lahore,2025-10-30 19:00:00+00:00,234.9031919072469
Islamabad,2025-10-30 19:00:00+00:00,55.33673614925808
Multan,2025-10-30 19:00:00+00:00,268.56684093475343
Rawalpindi,2025-10-30 19:00:00+00:00,89.24683303833007
Karachi,2025-10-30 19:00:00+00:00,54.45024998982748
Karachi,2025-10-30 19:00:00+00:00,54.45024998982748
Islamabad,2025-10-30 19:00:00+00:00,55.33673614925808
Rawalpindi,2025-10-30 19:00:00+00:00,89.24683303833007
Lahore,2025-10-30 20:00:00+00:00,246.46081235249835
Islamabad,2025-10-30 20:00:00+00:00,55.262106612876615
Karachi,2025-10-30 20:00:00+00:00,57.67620830535889
Islamabad,2025-10-30 20:00:00+00:00,55.262106612876615
Lahore,2025-10-30 20:00:00+00:00,246.46081235249835
Karachi,2025-10-30 20:00:00+00:00,57.67620830535889
Rawalpindi,2025-10-30 20:00:00+00:00,76.22626395755344
Multan,2025-10-30 20:00:00+00:00,280.0713753594293
Rawalpindi,2025-10-30 20:00:00+00:00,76.22626395755344
Multan,2025-10-30 20:00:00+00:00,280.0713753594293
Islamabad,2025-10-30 21:00:00+00:00,55.05051377614339
Karachi,2025-10-30 21:00:00+00:00,55.96112503475613
Rawalpindi,2025-10-30 21:00:00+00:00,56.43197220696343
Multan,2025-10-30 21:00:00+00:00,271.3371463139852
Multan,2025-10-30 21:00:00+00:00,271.3371463139852
Rawalpindi,2025-10-30 21:00:00+00:00,56.43197220696343
Islamabad,2025-10-30 21:00:00+00:00,55.05051377614339
Lahore,2025-10-30 21:00:00+00:00,256.2442291386922
Karachi,2025-10-30 21:00:00+00:00,55.96112503475613
Lahore,2025-10-30 21:00:00+00:00,256.2442291386922
Lahore,2025-10-30 22:00:00+00:00,257.14883255004884
Islamabad,2025-10-30 22:00:00+00:00,54.9767222934299
Multan,2025-10-30 22:00:00+00:00,250.6012077649434
Lahore,2025-10-30 22:00:00+00:00,257.14883255004884
Karachi,2025-10-30 22:00:00+00:00,55.22918967494258
Rawalpindi,2025-10-30 22:00:00+00:00,51.78159703148736
Rawalpindi,2025-10-30 22:00:00+00:00,51.78159703148736
Islamabad,2025-10-30 22:00:00+00:00,54.9767222934299
Multan,2025-10-30 22:00:00+00:00,250.6012077649434
Karachi,2025-10-30 22:00:00+00:00,55.22918967494258
Multan,2025-10-30 23:00:00+00:00,264.973736275567
Lahore,2025-10-30 23:00:00+00:00,264.7821144294739
Karachi,2025-10-30 23:00:00+00:00,59.53153229466191
Islamabad,2025-10-30 23:00:00+00:00,54.2591805987888
Lahore,2025-10-30 23:00:00+00:00,264.7821144294739
Multan,2025-10-30 23:00:00+00:00,264.973736275567
Rawalpindi,2025-10-30 23:00:00+00:00,53.81520837148031
Islamabad,2025-10-30 23:00:00+00:00,54.2591805987888
Rawalpindi,2025-10-30 23:00:00+00:00,53.81520837148031
Karachi,2025-10-30 23:00:00+00:00,59.53153229466191
Islamabad,2025-10-31 00:00:00+00:00,49.878189715632686
Rawalpindi,2025-10-31 00:00:00+00:00,53.47698641883003
Multan,2025-10-31 00:00:00+00:00,262.3623758951823
Karachi,2025-10-31 00:00:00+00:00,64.00030551486545
Lahore,2025-10-31 00:00:00+00:00,270.5770412190755
Islamabad,2025-10-31 00:00:00+00:00,49.878189715632686
Lahore,2025-10-31 00:00:00+00:00,270.5770412190755
Rawalpindi,2025-10-31 00:00:00+00:00,53.47698641883003
Karachi,2025-10-31 00:00:00+00:00,64.00030551486545
Multan,2025-10-31 00:00:00+00:00,262.3623758951823
Multan,2025-10-31 01:00:00+00:00,263.42523025936555
Islamabad,2025-10-31 01:00:00+00:00,58.51376395755344
Rawalpindi,2025-10-31 01:00:00+00:00,54.66607566602302
Lahore,2025-10-31 01:00:00+00:00,288.0921129014757
Islamabad,2025-10-31 01:00:00+00:00,58.51376395755344
Lahore,2025-10-31 01:00:00+00:00,288.0921129014757
Karachi,2025-10-31 01:00:00+00:00,67.03254172007242
Rawalpindi,2025-10-31 01:00:00+00:00,54.66607566602302
Karachi,2025-10-31 01:00:00+00:00,67.03254172007242
Multan,2025-10-31 01:00:00+00:00,263.42523025936555
Karachi,2025-10-31 02:00:00+00:00,74.38826385074191
Rawalpindi,2025-10-31 02:00:00+00:00,71.30868074629042
Rawalpindi,2025-10-31 02:00:00+00:00,71.30868074629042
Lahore,2025-10-31 02:00:00+00:00,281.1575169576009
Multan,2025-10-31 02:00:00+00:00,300.7226115756564
Islamabad,2025-10-31 02:00:00+00:00,91.65933796211526
Karachi,2025-10-31 02:00:00+00:00,74.38826385074191
Multan,2025-10-31 02:00:00+00:00,300.7226115756564
Islamabad,2025-10-31 02:00:00+00:00,91.65933796211526
Quetta,2025-10-31 02:00:00+00:00,128.65533345540365
Lahore,2025-10-31 02:00:00+00:00,281.1575169576009
Quetta,2025-10-31 02:00:00+00:00,128.65533345540365
Lahore,2025-10-31 03:00:00+00:00,310.9459586970011
Islamabad,2025-10-31 03:00:00+00:00,83.96869447496202
Rawalpindi,2025-10-31 03:00:00+00:00,70.33263901604546
Quetta,2025-10-31 03:00:00+00:00,122.99562511444088
Multan,2025-10-31 03:00:00+00:00,334.3580634435018
Multan,2025-10-31 03:00:00+00:00,334.3580634435018
Karachi,2025-10-31 03:00:00+00:00,85.80041669209798
Lahore,2025-10-31 03:00:00+00:00,310.9459586970011
Rawalpindi,2025-10-31 03:00:00+00:00,70.33263901604546
Karachi,2025-10-31 03:00:00+00:00,85.80041669209798
Islamabad,2025-10-31 03:00:00+00:00,83.96869447496202
Quetta,2025-10-31 03:00:00+00:00,122.99562511444088
Karachi,2025-10-31 04:00:00+00:00,96.21806480972856
Rawalpindi,2025-10-31 04:00:00+00:00,79.22955546908908
Rawalpindi,2025-10-31 04:00:00+00:00,79.22955546908908
Lahore,2025-10-31 04:00:00+00:00,278.1351087697348
Karachi,2025-10-31 04:00:00+00:00,96.21806480972856
Islamabad,2025-10-31 04:00:00+00:00,92.08585657896818
Quetta,2025-10-31 04:00:00+00:00,147.6600003560384
Lahore,2025-10-31 04:00:00+00:00,278.1351087697348
Multan,2025-10-31 04:00:00+00:00,281.1629640049405
Quetta,2025-10-31 04:00:00+00:00,147.6600003560384
Islamabad,2025-10-31 04:00:00+00:00,92.08585657896818
Multan,2025-10-31 04:00:00+00:00,281.1629640049405
Lahore,2025-10-31 05:00:00+00:00,202.80471879641212
Quetta,2025-10-31 05:00:00+00:00,81.34901555379231
Multan,2025-10-31 05:00:00+00:00,126.447388543023
Karachi,2025-10-31 05:00:00+00:00,111.9338009233828
Islamabad,2025-10-31 05:00:00+00:00,73.92439809728552
Rawalpindi,2025-10-31 05:00:00+00:00,69.34378837816642
Multan,2025-10-31 05:00:00+00:00,126.447388543023
Karachi,2025-10-31 05:00:00+00:00,111.9338009233828
Quetta,2025-10-31 05:00:00+00:00,81.34901555379231
Rawalpindi,2025-10-31 05:00:00+00:00,69.34378837816642
Lahore,2025-10-31 05:00:00+00:00,202.80471879641212
Islamabad,2025-10-31 05:00:00+00:00,73.92439809728552
Rawalpindi,2025-10-31 06:00:00+00:00,63.61763911777072
Islamabad,2025-10-31 06:00:00+00:00,64.91789364991364
Quetta,2025-10-31 06:00:00+00:00,35.60860577207623
Lahore,2025-10-31 06:00:00+00:00,150.11932776557074
Lahore,2025-10-31 06:00:00+00:00,150.11932776557074
Karachi,2025-10-31 06:00:00+00:00,129.64454165564644
Quetta,2025-10-31 06:00:00+00:00,35.60860577207623
Multan,2025-10-31 06:00:00+00:00,107.50708325703935
Rawalpindi,2025-10-31 06:00:00+00:00,63.61763911777072
Islamabad,2025-10-31 06:00:00+00:00,64.91789364991364
Karachi,2025-10-31 06:00:00+00:00,129.64454165564644
Multan,2025-10-31 06:00:00+00:00,107.50708325703935
Multan,2025-10-31 07:00:00+00:00,94.1284999847412
Rawalpindi,2025-10-31 07:00:00+00:00,76.22098483461322
Karachi,2025-10-31 07:00:00+00:00,125.9478704381872
Quetta,2025-10-31 07:00:00+00:00,22.65166664123535
Lahore,2025-10-31 07:00:00+00:00,146.04524993896484
Islamabad,2025-10-31 07:00:00+00:00,72.46959263836897
Karachi,2025-10-31 07:00:00+00:00,125.9478704381872
Lahore,2025-10-31 07:00:00+00:00,146.04524993896484
Islamabad,2025-10-31 07:00:00+00:00,72.46959263836897
Quetta,2025-10-31 07:00:00+00:00,22.65166664123535
Rawalpindi,2025-10-31 07:00:00+00:00,76.22098483461322
Multan,2025-10-31 07:00:00+00:00,94.1284999847412
Rawalpindi,2025-10-31 08:00:00+00:00,79.88706929948596
Karachi,2025-10-31 08:00:00+00:00,107.44665742097078
Multan,2025-10-31 08:00:00+00:00,81.48112545013427
Lahore,2025-10-31 08:00:00+00:00,86.95041665140788
Lahore,2025-10-31 08:00:00+00:00,86.95041665140788
Karachi,2025-10-31 08:00:00+00:00,107.44665742097078
Multan,2025-10-31 08:00:00+00:00,81.48112545013427
Rawalpindi,2025-10-31 08:00:00+00:00,79.88706929948596
Quetta,2025-10-31 08:00:00+00:00,12.58388884862264
Quetta,2025-10-31 08:00:00+00:00,12.58388884862264
Islamabad,2025-10-31 08:00:00+00:00,71.79837491777208
Islamabad,2025-10-31 08:00:00+00:00,71.79837491777208
Lahore,2025-10-31 09:00:00+00:00,89.33340275234646
Multan,2025-10-31 09:00:00+00:00,74.1133752822876
Islamabad,2025-10-31 09:00:00+00:00,64.54463436691849
Rawalpindi,2025-10-31 09:00:00+00:00,64.1152222527398
Islamabad,2025-10-31 09:00:00+00:00,64.54463436691849
Quetta,2025-10-31 09:00:00+00:00,8.478472232818604
Karachi,2025-10-31 09:00:00+00:00,105.56398618486192
Multan,2025-10-31 09:00:00+00:00,74.1133752822876
Karachi,2025-10-31 09:00:00+00:00,105.56398618486192
Lahore,2025-10-31 09:00:00+00:00,89.33340275234646
Rawalpindi,2025-10-31 09:00:00+00:00,64.1152222527398
Quetta,2025-10-31 09:00:00+00:00,8.478472232818604
Quetta,2025-10-31 10:00:00+00:00,10.175750011867946
Islamabad,2025-10-31 10:00:00+00:00,48.12226382361518
Multan,2025-10-31 10:00:00+00:00,73.28349990844727
Faisalabad,2025-10-31 10:00:00+00:00,136.23062496185304
Islamabad,2025-10-31 10:00:00+00:00,48.12226382361518
Quetta,2025-10-31 10:00:00+00:00,10.175750011867946
Karachi,2025-10-31 10:00:00+00:00,124.46512508392334
Rawalpindi,2025-10-31 10:00:00+00:00,55.60876416100396
Faisalabad,2025-10-31 10:00:00+00:00,136.23062496185304
Lahore,2025-10-31 10:00:00+00:00,90.63823961575828
Karachi,2025-10-31 10:00:00+00:00,124.46512508392334
Multan,2025-10-31 10:00:00+00:00,73.28349990844727
Rawalpindi,2025-10-31 10:00:00+00:00,55.60876416100396
Lahore,2025-10-31 10:00:00+00:00,90.63823961575828
Karachi,2025-10-31 11:00:00+00:00,127.45143974445485
Multan,2025-10-31 11:00:00+00:00,86.26720829010009
Faisalabad,2025-10-31 11:00:00+00:00,134.38243028852676
Lahore,2025-10-31 11:00:00+00:00,90.2828360892402
Rawalpindi,2025-10-31 11:00:00+00:00,65.85204168955485
Multan,2025-10-31 11:00:00+00:00,86.26720829010009
Lahore,2025-10-31 11:00:00+00:00,90.2828360892402
Rawalpindi,2025-10-31 11:00:00+00:00,65.85204168955485
Quetta,2025-10-31 11:00:00+00:00,17.459013817045424
Quetta,2025-10-31 11:00:00+00:00,17.459013817045424
Islamabad,2025-10-31 11:00:00+00:00,52.2214259394893
Faisalabad,2025-10-31 11:00:00+00:00,134.38243028852676
Karachi,2025-10-31 11:00:00+00:00,127.45143974445485
Islamabad,2025-10-31 11:00:00+00:00,52.2214259394893
Islamabad,2025-10-31 12:00:00+00:00,74.41341195989538
Multan,2025-10-31 12:00:00+00:00,110.05662517547609
Faisalabad,2025-10-31 12:00:00+00:00,156.0830830891927
Lahore,2025-10-31 12:00:00+00:00,105.61818742752077
Quetta,2025-10-31 12:00:00+00:00,26.943763883908588
Multan,2025-10-31 12:00:00+00:00,110.05662517547609
Rawalpindi,2025-10-31 12:00:00+00:00,94.78784741295708
Karachi,2025-10-31 12:00:00+00:00,135.56309706370038
Karachi,2025-10-31 12:00:00+00:00,135.56309706370038
Islamabad,2025-10-31 12:00:00+00:00,74.41341195989538
Faisalabad,2025-10-31 12:00:00+00:00,156.0830830891927
Lahore,2025-10-31 12:00:00+00:00,105.61818742752077
Rawalpindi,2025-10-31 12:00:00+00:00,94.78784741295708
Quetta,2025-10-31 12:00:00+00:00,26.943763883908588
Quetta,2025-10-31 13:00:00+00:00,31.207708366711937
Karachi,2025-10-31 13:00:00+00:00,126.93897217644586
Rawalpindi,2025-10-31 13:00:00+00:00,92.50713865492078
Multan,2025-10-31 13:00:00+00:00,142.18194444444444
Islamabad,2025-10-31 13:00:00+00:00,85.2007130375615
Faisalabad,2025-10-31 13:00:00+00:00,166.8609030193753
Islamabad,2025-10-31 13:00:00+00:00,85.2007130375615
Karachi,2025-10-31 13:00:00+00:00,126.93897217644586
Rawalpindi,2025-10-31 13:00:00+00:00,92.50713865492078
Multan,2025-10-31 13:00:00+00:00,142.18194444444444
Faisalabad,2025-10-31 13:00:00+00:00,166.8609030193753
Lahore,2025-10-31 13:00:00+00:00,131.8111750157674
Quetta,2025-10-31 13:00:00+00:00,31.207708366711937
Lahore,2025-10-31 13:00:00+00:00,131.8111750157674
Multan,2025-10-31 14:00:00+00:00,229.6601247787476
Rawalpindi,2025-10-31 14:00:00+00:00,112.8973609076606
Quetta,2025-10-31 14:00:00+00:00,38.06066678365072
Multan,2025-10-31 14:00:00+00:00,229.6601247787476
Karachi,2025-10-31 14:00:00+00:00,128.82864809389469
Lahore,2025-10-31 14:00:00+00:00,169.95589579900104
Rawalpindi,2025-10-31 14:00:00+00:00,112.8973609076606
Islamabad,2025-10-31 14:00:00+00:00,82.29674987792968
Lahore,2025-10-31 14:00:00+00:00,169.95589579900104
Karachi,2025-10-31 14:00:00+00:00,128.82864809389469
Islamabad,2025-10-31 14:00:00+00:00,82.29674987792968
Quetta,2025-10-31 14:00:00+00:00,38.06066678365072
Rawalpindi,2025-10-31 15:00:00+00:00,139.53095823923746
Multan,2025-10-31 15:00:00+00:00,176.24229208628336
Islamabad,2025-10-31 15:00:00+00:00,101.36761101616754
Rawalpindi,2025-10-31 15:00:00+00:00,139.53095823923746
Karachi,2025-10-31 15:00:00+00:00,126.91583799432824
Lahore,2025-10-31 15:00:00+00:00,188.9549750289917
Islamabad,2025-10-31 15:00:00+00:00,101.36761101616754
Multan,2025-10-31 15:00:00+00:00,176.24229208628336
Lahore,2025-10-31 15:00:00+00:00,188.9549750289917
Karachi,2025-10-31 15:00:00+00:00,126.91583799432824
Multan,2025-10-31 16:00:00+00:00,203.4745284186469
Islamabad,2025-10-31 16:00:00+00:00,94.45626388125947
Rawalpindi,2025-10-31 16:00:00+00:00,133.68708356221515
Lahore,2025-10-31 16:00:00+00:00,197.98088538805644
Multan,2025-10-31 16:00:00+00:00,203.4745284186469
Islamabad,2025-10-31 16:00:00+00:00,94.45626388125947
Rawalpindi,2025-10-31 16:00:00+00:00,133.68708356221515
Lahore,2025-10-31 16:00:00+00:00,197.98088538805644
Karachi,2025-10-31 16:00:00+00:00,132.48846294261793
Karachi,2025-10-31 16:00:00+00:00,132.48846294261793
Islamabad,2025-10-31 17:00:00+00:00,84.57096764599835
Islamabad,2025-10-31 17:00:00+00:00,84.57096764599835
Karachi,2025-10-31 17:00:00+00:00,183.46525481188735
Karachi,2025-10-31 17:00:00+00:00,183.46525481188735
Multan,2025-10-31 17:00:00+00:00,218.68316466013587
Multan,2025-10-31 17:00:00+00:00,218.68316466013587
Lahore,2025-10-31 17:00:00+00:00,207.00229162343345
Rawalpindi,2025-10-31 17:00:00+00:00,110.58198634253608
Rawalpindi,2025-10-31 17:00:00+00:00,110.58198634253608
Lahore,2025-10-31 17:00:00+00:00,207.00229162343345
Lahore,2025-10-31 18:00:00+00:00,215.4339688269297
Multan,2025-10-31 18:00:00+00:00,243.99127782185872
Lahore,2025-10-31 18:00:00+00:00,215.4339688269297
Karachi,2025-10-31 18:00:00+00:00,176.93343943843135
Rawalpindi,2025-10-31 18:00:00+00:00,110.29465329911972
Islamabad,2025-10-31 18:00:00+00:00,80.12611100938585
Rawalpindi,2025-10-31 18:00:00+00:00,110.29465329911972
Karachi,2025-10-31 18:00:00+00:00,176.93343943843135
Islamabad,2025-10-31 18:00:00+00:00,80.12611100938585
Multan,2025-10-31 18:00:00+00:00,243.99127782185872
Karachi,2025-10-31 19:00:00+00:00,144.21622221204967
Lahore,2025-10-31 19:00:00+00:00,224.48018326568604
Lahore,2025-10-31 19:00:00+00:00,224.48018326568604
Islamabad,2025-10-31 19:00:00+00:00,71.2309166378445
Multan,2025-10-31 19:00:00+00:00,221.0451250712077
Karachi,2025-10-31 19:00:00+00:00,144.21622221204967
Rawalpindi,2025-10-31 19:00:00+00:00,102.98937511444092
Rawalpindi,2025-10-31 19:00:00+00:00,102.98937511444092
Multan,2025-10-31 19:00:00+00:00,221.0451250712077
Islamabad,2025-10-31 19:00:00+00:00,71.2309166378445
Multan,2025-10-31 20:00:00+00:00,243.1349851184421
Lahore,2025-10-31 20:00:00+00:00,225.2457499376933
Rawalpindi,2025-10-31 20:00:00+00:00,90.78812121766984
Lahore,2025-10-31 20:00:00+00:00,225.2457499376933
Multan,2025-10-31 20:00:00+00:00,243.1349851184421
Karachi,2025-10-31 20:00:00+00:00,108.88634709252251
Islamabad,2025-10-31 20:00:00+00:00,65.92779165903727
Karachi,2025-10-31 20:00:00+00:00,108.88634709252251
Rawalpindi,2025-10-31 20:00:00+00:00,90.78812121766984
Islamabad,2025-10-31 20:00:00+00:00,65.92779165903727
Islamabad,2025-10-31 21:00:00+00:00,64.08009717729357
Multan,2025-10-31 21:00:00+00:00,245.93761100769044
Multan,2025-10-31 21:00:00+00:00,245.93761100769044
Karachi,2025-10-31 21:00:00+00:00,86.84972212049696
Islamabad,2025-10-31 21:00:00+00:00,64.08009717729357
Rawalpindi,2025-10-31 21:00:00+00:00,81.36756907569038
Lahore,2025-10-31 21:00:00+00:00,234.37660856967503
Karachi,2025-10-31 21:00:00+00:00,86.84972212049696
Rawalpindi,2025-10-31 21:00:00+00:00,81.36756907569038
Lahore,2025-10-31 21:00:00+00:00,234.37660856967503
Rawalpindi,2025-10-31 22:00:00+00:00,66.81815310584174
Rawalpindi,2025-10-31 22:00:00+00:00,66.81815310584174
Multan,2025-10-31 22:00:00+00:00,221.42624963124595
Karachi,2025-10-31 22:00:00+00:00,109.95523615943064
Islamabad,2025-10-31 22:00:00+00:00,65.90262495676677
Multan,2025-10-31 22:00:00+00:00,221.42624963124595
Karachi,2025-10-31 22:00:00+00:00,109.95523615943064
Lahore,2025-10-31 22:00:00+00:00,247.08436429023743
Islamabad,2025-10-31 22:00:00+00:00,65.90262495676677
Lahore,2025-10-31 22:00:00+00:00,247.08436429023743
Lahore,2025-10-31 23:00:00+00:00,260.3648128636678
Karachi,2025-10-31 23:00:00+00:00,80.1547221713596
Multan,2025-10-31 23:00:00+00:00,204.36685422261556
Rawalpindi,2025-10-31 23:00:00+00:00,57.154916763305664
Lahore,2025-10-31 23:00:00+00:00,260.3648128636678
Karachi,2025-10-31 23:00:00+00:00,80.1547221713596
Islamabad,2025-10-31 23:00:00+00:00,65.42179190317789
Rawalpindi,2025-10-31 23:00:00+00:00,57.154916763305664
Islamabad,2025-10-31 23:00:00+00:00,65.42179190317789
Multan,2025-10-31 23:00:00+00:00,204.36685422261556
Lahore,2025-11-01 00:00:00+00:00,259.8930749291314
Karachi,2025-11-01 00:00:00+00:00,67.52872246636285
Islamabad,2025-11-01 00:00:00+00:00,68.51037515004475
Rawalpindi,2025-11-01 00:00:00+00:00,56.5086110856798
Lahore,2025-11-01 00:00:00+00:00,259.8930749291314
Rawalpindi,2025-11-01 00:00:00+00:00,56.5086110856798
Karachi,2025-11-01 00:00:00+00:00,67.52872246636285
Multan,2025-11-01 00:00:00+00:00,197.663520971934
Islamabad,2025-11-01 00:00:00+00:00,68.51037515004475
Multan,2025-11-01 00:00:00+00:00,197.663520971934
Rawalpindi,2025-11-01 01:00:00+00:00,58.61533279418946
Multan,2025-11-01 01:00:00+00:00,177.4331249237061
Karachi,2025-11-01 01:00:00+00:00,74.30459711286757
Lahore,2025-11-01 01:00:00+00:00,275.8085623041789
Multan,2025-11-01 01:00:00+00:00,177.4331249237061
Rawalpindi,2025-11-01 01:00:00+00:00,58.61533279418946
Islamabad,2025-11-01 01:00:00+00:00,74.3703935905739
Islamabad,2025-11-01 01:00:00+00:00,74.3703935905739
Karachi,2025-11-01 01:00:00+00:00,74.30459711286757
Lahore,2025-11-01 01:00:00+00:00,275.8085623041789
Multan,2025-11-01 02:00:00+00:00,196.22140271928575
Lahore,2025-11-01 02:00:00+00:00,289.4141278822157
Karachi,2025-11-01 02:00:00+00:00,87.64849522202103
Islamabad,2025-11-01 02:00:00+00:00,88.39387972796406
Rawalpindi,2025-11-01 02:00:00+00:00,63.18827798631455
Lahore,2025-11-01 02:00:00+00:00,289.4141278822157
Rawalpindi,2025-11-01 02:00:00+00:00,63.18827798631455
Multan,2025-11-01 02:00:00+00:00,196.22140271928575
Islamabad,2025-11-01 02:00:00+00:00,88.39387972796406
Karachi,2025-11-01 02:00:00+00:00,87.64849522202103
Islamabad,2025-11-01 03:00:00+00:00,98.0504813441524
Karachi,2025-11-01 03:00:00+00:00,102.25624999999998
Quetta,2025-11-01 03:00:00+00:00,38.59187498092651
Lahore,2025-11-01 03:00:00+00:00,303.4393964767456
Rawalpindi,2025-11-01 03:00:00+00:00,63.24913910759821
Multan,2025-11-01 03:00:00+00:00,168.67108357747395
Multan,2025-11-01 03:00:00+00:00,168.67108357747395
Quetta,2025-11-01 03:00:00+00:00,38.59187498092651
Islamabad,2025-11-01 03:00:00+00:00,98.0504813441524
Lahore,2025-11-01 03:00:00+00:00,303.4393964767456
Karachi,2025-11-01 03:00:00+00:00,102.25624999999998
Rawalpindi,2025-11-01 03:00:00+00:00,63.24913910759821
Lahore,2025-11-01 04:00:00+00:00,258.6376250186496
Rawalpindi,2025-11-01 04:00:00+00:00,63.36963890923394
Quetta,2025-11-01 04:00:00+00:00,42.75279169082642
Multan,2025-11-01 04:00:00+00:00,155.60919422573514
Islamabad,2025-11-01 04:00:00+00:00,78.28319435119629
Multan,2025-11-01 04:00:00+00:00,155.60919422573514
Karachi,2025-11-01 04:00:00+00:00,133.08391660054522
Karachi,2025-11-01 04:00:00+00:00,133.08391660054522
Islamabad,2025-11-01 04:00:00+00:00,78.28319435119629
Lahore,2025-11-01 04:00:00+00:00,258.6376250186496
Quetta,2025-11-01 04:00:00+00:00,42.75279169082642
Rawalpindi,2025-11-01 04:00:00+00:00,63.36963890923394
Rawalpindi,2025-11-01 05:00:00+00:00,74.22299982706706
