city,location,datetime,pm25,unit
Peshawar,Dalazak Road Peshawar,2025-11-22T03:00:00Z,359.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-22T03:00:00Z,215.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-22T03:00:00Z,281.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-22T04:00:00Z,231.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-22T04:00:00Z,116.2,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-22T05:00:00Z,164.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-22T05:00:00Z,229.0,µg/m³
Peshawar,Peshawar A Hayatabad,2025-11-22T05:00:00Z,137.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-22T05:00:00Z,152.7,µg/m³
Peshawar,GT Road Peshawar,2025-11-22T06:00:00Z,113.7,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-22T06:00:00Z,144.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-22T06:00:00Z,169.0,µg/m³
Peshawar,Peshawar A Hayatabad,2025-11-22T06:00:00Z,108.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-22T06:00:00Z,329.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-22T07:00:00Z,140.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-22T07:00:00Z,174.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-22T07:00:00Z,84.5,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-22T07:00:00Z,231.0,µg/m³
Peshawar,Peshawar A Hayatabad,2025-11-22T07:00:00Z,109.0,µg/m³
Peshawar,Peshawar A Hayatabad,2025-11-22T08:00:00Z,96.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-22T08:00:00Z,230.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-22T08:00:00Z,57.9,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-22T08:00:00Z,214.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-22T08:00:00Z,129.0,µg/m³
