datetime,pm25_predicted,pm25_lower,pm25_upper,aqi_predicted,aqi_category
2026-01-09 03:00:00+00:00,236.87756019141372,201.34592616270166,272.40919422012576,287,Very Unhealthy
2026-01-09 04:00:00+00:00,230.46952614843744,195.89909722617182,265.03995507070306,280,Very Unhealthy
2026-01-09 05:00:00+00:00,214.37140839365134,182.21569713460363,246.52711965269904,264,Very Unhealthy
2026-01-09 06:00:00+00:00,200.54301293770754,170.4615609970514,230.62446487836368,251,Very Unhealthy
2026-01-09 07:00:00+00:00,192.83264663468296,163.90774963948053,221.7575436298854,243,Very Unhealthy
2026-01-09 08:00:00+00:00,187.09946468542597,159.0345449826121,215.16438438823985,237,Very Unhealthy
2026-01-09 09:00:00+00:00,185.3072793682376,157.51118746300196,213.10337127347324,235,Very Unhealthy
2026-01-09 10:00:00+00:00,184.39067704353084,156.73207548700123,212.04927860006046,235,Very Unhealthy
2026-01-09 11:00:00+00:00,187.0244846965197,158.97081199204175,215.07815740099764,237,Very Unhealthy
2026-01-09 12:00:00+00:00,194.3132657294653,165.1662758700455,223.46025558888508,244,Very Unhealthy
2026-01-09 13:00:00+00:00,207.0011716819157,175.95099592962836,238.05134743420305,257,Very Unhealthy
2026-01-09 14:00:00+00:00,217.37903835343022,184.7721826004157,249.98589410644473,267,Very Unhealthy
2026-01-09 15:00:00+00:00,224.38147639792874,190.72425493823943,258.03869785761805,274,Very Unhealthy
